Name,Abs_Thickness_nm,Abs_Eg_eV,Abs_Chi_eV,Abs_Eps_r,Abs_mu_n,Abs_mu_p,Abs_log10_NA,Abs_log10_Nt,ETL_Thickness_nm,ETL_Eg_eV,ETL_Chi_eV,ETL_Eps_r,ETL_mu_n,ETL_mu_p,ETL_log10_ND,ETL_log10_Nt,HTL_Thickness_nm,HTL_Eg_eV,HTL_Chi_eV,HTL_Eps_r,HTL_mu_n,HTL_mu_p,HTL_log10_NA,HTL_log10_Nt,Voc,Jsc,FF,PCE
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,200,2.8,3.8,9,100,25,17,14,50,1.55,3.6,6.5,12,9,17,14,1.0311,35.604899,88.24,32.4
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,17,14,50,1.55,3.6,6.5,12,9,17,14,1.0311,35.605027,88.24,32.4
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,350,2.8,3.8,9,100,25,17,14,50,1.55,3.6,6.5,12,9,17,14,1.0311,35.601492,88.24,32.39
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,14,14,50,1.55,3.6,6.5,12,9,17,14,1.0313,35.387444,84.99,31.02
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,15,14,50,1.55,3.6,6.5,12,9,17,14,1.0312,35.394004,85.35,31.15
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,16,14,50,1.55,3.6,6.5,12,9,17,14,1.0312,35.446772,87.17,31.86
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,50,1.55,3.6,6.5,12,9,17,14,1.031,35.648763,88.47,32.52
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,19,14,50,1.55,3.6,6.5,12,9,17,14,1.0302,35.640547,88.15,32.37
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,15,50,1.55,3.6,6.5,12,9,17,14,1.031,35.644194,88.47,32.51
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,16,50,1.55,3.6,6.5,12,9,17,14,1.0309,35.602287,88.44,32.46
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,17,50,1.55,3.6,6.5,12,9,17,14,1.0307,35.380322,88.34,32.21
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,18,50,1.55,3.6,6.5,12,9,17,14,1.0305,35.109763,88.28,31.94
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,19,50,1.55,3.6,6.5,12,9,17,14,1.0303,34.909011,88.23,31.73
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,100,1.55,3.6,6.5,12,9,17,14,1.031,35.651883,88.47,32.52
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,150,1.55,3.6,6.5,12,9,17,14,1.0311,35.654462,88.47,32.52
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,17,14,1.0311,35.656617,88.47,32.53
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,250,1.55,3.6,6.5,12,9,17,14,1.0312,35.658435,88.47,32.53
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,300,1.55,3.6,6.5,12,9,17,14,1.0312,35.659984,88.47,32.53
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,14,14,1.0308,35.656061,88.46,32.51
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,15,14,1.0308,35.656099,88.46,32.52
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,16,14,1.0309,35.656293,88.47,32.52
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,18,14,1.0319,35.657338,88.48,32.56
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0325,35.65789,88.48,32.57
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,15,1.0325,35.657882,88.48,32.57
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,16,1.0325,35.657799,88.48,32.57
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,17,1.0324,35.657063,88.48,32.57
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,18,1.0322,35.653698,88.48,32.56
Structure 28,1000,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,19,1.0317,35.649117,88.48,32.54
Structure 28,1200,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.028,35.878468,88.44,32.62
Structure 28,100,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0778,21.901509,88.79,20.96
Structure 28,200,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0666,27.591661,88.75,26.12
Structure 28,300,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0597,30.740084,88.67,28.88
Structure 28,400,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0534,32.581924,88.66,30.43
Structure 28,500,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0486,33.713652,88.62,31.33
Structure 28,600,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0447,34.439348,88.58,31.87
Structure 28,700,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0414,34.922168,88.52,32.19
Structure 28,800,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0382,35.253848,88.5,32.39
Structure 28,900,1.265,3.92,5.85,25,20,19,14,150,2.8,3.8,9,100,25,18,14,200,1.55,3.6,6.5,12,9,19,14,1.0351,35.488179,88.5,32.51
Structure 8,500,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9203,33.902877,78.08,24.36
Structure 8,100,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.8968,19.790446,78.2,13.88
Structure 8,200,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9112,26.716833,78.08,19.01
Structure 8,300,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9169,30.469002,78.04,21.8
Structure 8,400,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9193,32.614144,78.05,23.4
Structure 8,600,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9206,34.712789,78.12,24.96
Structure 8,700,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9204,35.242872,78.17,25.36
Structure 8,800,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9201,35.602621,78.22,25.62
Structure 8,900,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9197,35.854777,78.26,25.81
Structure 8,1000,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9192,36.036588,78.31,25.94
Structure 8,1100,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9187,36.170982,78.36,26.04
Structure 8,1200,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9181,36.27249,78.4,26.11
Structure 8,1300,1.258,3.85,5.9,20,25,18,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9176,36.350586,78.44,26.16
Structure 8,1000,1.258,3.85,5.9,20,25,14,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.8382,36.081119,73.71,22.29
Structure 8,1000,1.258,3.85,5.9,20,25,15,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.8387,36.073643,75.5,22.84
Structure 8,1000,1.258,3.85,5.9,20,25,16,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.8516,36.070124,79.79,24.51
Structure 8,1000,1.258,3.85,5.9,20,25,17,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.8906,36.052148,79.37,25.48
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9312,36.035128,80.41,26.98
Structure 8,1000,1.258,3.85,5.9,20,25,19,15,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9222,35.314005,81,26.38
Structure 8,1000,1.258,3.85,5.9,20,25,19,16,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.895,30.992103,82.37,22.85
Structure 8,1000,1.258,3.85,5.9,20,25,19,17,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.8623,22.719019,83.19,16.3
Structure 8,1000,1.258,3.85,5.9,20,25,19,18,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.8247,14.144505,83.17,9.7
Structure 8,1000,1.258,3.85,5.9,20,25,19,19,50,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.7843,8.240721,82.22,5.31
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,100,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9312,36.026795,80.44,26.98
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9312,36.025727,80.44,26.98
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,200,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9312,36.025362,80.43,26.98
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,250,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9312,36.025049,80.43,26.98
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,300,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9312,36.024521,80.43,26.98
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,400,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9311,36.022361,80.42,26.97
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,500,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9311,36.018099,80.41,26.97
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,600,1.85,4.26,17.7,50,25,17,14,200,2.2,3.4,7.5,200,8600,18,14,0.9311,36.011226,80.4,26.96
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,14,14,200,2.2,3.4,7.5,200,8600,18,14,0.9315,36.026946,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,200,2.2,3.4,7.5,200,8600,18,14,0.9315,36.026893,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,16,14,200,2.2,3.4,7.5,200,8600,18,14,0.9314,36.026484,80.62,27.05
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,18,14,200,2.2,3.4,7.5,200,8600,18,14,0.9295,36.025425,79.35,26.57
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,19,14,200,2.2,3.4,7.5,200,8600,18,14,0.9218,36.024447,77.85,25.85
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,15,200,2.2,3.4,7.5,200,8600,18,14,0.9311,36.026424,80.58,27.03
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,16,200,2.2,3.4,7.5,200,8600,18,14,0.9285,36.021731,79.95,26.74
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,17,200,2.2,3.4,7.5,200,8600,18,14,0.9219,35.97496,75.66,25.09
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,18,200,2.2,3.4,7.5,200,8600,18,14,0.9188,35.522602,66.57,21.73
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,19,200,2.2,3.4,7.5,200,8600,18,14,0.9183,32.240834,69.17,20.48
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,18,14,0.9315,36.026856,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,100,2.2,3.4,7.5,200,8600,18,14,0.9315,36.02687,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,150,2.2,3.4,7.5,200,8600,18,14,0.9315,36.026882,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,200,2.2,3.4,7.5,200,8600,18,14,0.9315,36.026893,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,300,2.2,3.4,7.5,200,8600,18,14,0.9315,36.026912,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,400,2.2,3.4,7.5,200,8600,18,14,0.9315,36.026928,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,500,2.2,3.4,7.5,200,8600,18,14,0.9315,36.026942,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,400,2.2,3.4,7.5,200,8600,18,14,0.9315,36.026953,80.64,27.06
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,14,14,0.9314,36.026627,77.98,26.17
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,15,14,0.9314,36.026628,78,26.17
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,16,14,0.9314,36.026641,78.18,26.23
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,17,14,0.9314,36.026715,79.2,26.58
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,19,14,0.9314,36.026917,81,27.18
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,19,15,0.9314,36.026917,81,27.18
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,19,16,0.9314,36.026917,81,27.18
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,19,17,0.9314,36.026917,81,27.18
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,19,18,0.9314,36.026917,81,27.18
Structure 8,1000,1.258,3.85,5.9,20,25,19,14,150,1.85,4.26,17.7,50,25,15,14,50,2.2,3.4,7.5,200,8600,19,19,0.9314,36.026917,81,27.18
Structure 2,100,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9881,20.255572,85.27,17.07
Structure 2,200,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9742,27.027253,86.18,22.69
Structure 2,300,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9656,30.713143,86.5,25.65
Structure 2,400,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9593,32.827963,86.65,27.29
Structure 2,500,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9537,34.102097,86.77,28.22
Structure 2,600,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9492,34.904179,86.84,28.77
Structure 2,700,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9454,35.429173,86.87,29.1
Structure 2,800,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9422,35.786902,86.88,29.29
Structure 2,900,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9392,36.038634,86.9,29.41
Structure 2,1000,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9363,36.219664,86.93,29.48
Structure 2,1100,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9337,36.355747,86.95,29.52
Structure 2,1200,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9314,36.457799,86.96,29.53
Structure 2,1300,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9294,36.536862,86.96,29.53
Structure 2,1400,1.25,4.198,5.85,100,20,17,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9275,36.601664,86.96,29.52
Structure 2,1000,1.25,4.198,5.85,100,20,14,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.8771,36.191996,79.55,25.25
Structure 2,1000,1.25,4.198,5.85,100,20,15,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.8774,36.191176,80.93,25.7
Structure 2,1000,1.25,4.198,5.85,100,20,16,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.8889,36.203267,85.21,27.42
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9944,36.227677,87.52,31.53
Structure 2,1000,1.25,4.198,5.85,100,20,18,15,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9332,36.094664,85.7,28.87
Structure 2,1000,1.25,4.198,5.85,100,20,18,16,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.8708,34.923823,80.62,24.52
Structure 2,1000,1.25,4.198,5.85,100,20,18,17,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.8045,29.650374,66.79,15.93
Structure 2,1000,1.25,4.198,5.85,100,20,18,18,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.7329,21.88203,43.52,6.98
Structure 2,1000,1.25,4.198,5.85,100,20,18,19,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.7145,13.570681,30.32,2.94
Structure 2,1000,1.25,4.198,5.85,100,20,18,20,100,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.7133,6.02267,66.64,2.86
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,200,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9943,36.062096,87.5,31.37
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,300,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.994,35.687064,87.46,31.03
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,400,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9936,35.102212,87.42,30.49
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,500,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.993,34.345054,87.38,29.8
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,18,14,100,1.9,3.6,5.4,30,10,18,15,0.9944,36.25101,87.52,31.55
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,15,14,100,1.9,3.6,5.4,30,10,18,15,0.9998,30.982136,48.77,15.11
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,16,14,100,1.9,3.6,5.4,30,10,18,15,0.9991,31.754635,50.86,16.14
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,17,14,100,1.9,3.6,5.4,30,10,18,15,0.9966,35.545751,67.5,23.91
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,18,15,0.9944,36.242716,87.7,31.61
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,14,14,100,1.9,3.6,5.4,30,10,18,15,0.9999,30.899869,48.56,15
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,15,100,1.9,3.6,5.4,30,10,18,15,0.9944,36.205579,87.7,31.57
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,16,100,1.9,3.6,5.4,30,10,18,15,0.9941,35.888717,87.67,31.28
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,17,100,1.9,3.6,5.4,30,10,18,15,0.9932,34.700118,87.61,30.19
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,18,100,1.9,3.6,5.4,30,10,18,15,0.9924,33.816834,87.6,29.4
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,19,100,1.9,3.6,5.4,30,10,18,15,0.9922,33.510997,87.6,29.13
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,400,1.9,3.6,5.4,30,10,18,15,0.9944,36.243404,87.7,31.61
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,14,15,0.9944,36.242364,87.44,31.51
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,15,15,0.9946,36.242402,87.17,31.42
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,16,15,0.9945,36.242426,87.33,31.48
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,17,15,0.9944,36.242576,87.61,31.57
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,18,15,0.9944,36.242716,87.7,31.61
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,19,15,0.9944,36.24278,87.73,31.62
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,19,16,0.9944,36.24278,87.73,31.62
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,19,14,0.9944,36.24278,87.73,31.62
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,19,17,0.9944,36.242777,87.73,31.62
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,19,18,0.9944,36.242754242777,87.73,31.62
Structure 2,1000,1.25,4.198,5.85,100,20,18,14,50,2,3.9,3.9,0.2,0.2,19,14,100,1.9,3.6,5.4,30,10,19,19,0.9944,36.242646,87.73,31.62
Structure 10,100,1.25,4.198,5.85,100,20,17,14,50,1.7,3.9,4.2,0.08,0.0035,18,14,200,1.5,3.55,13.6,25,25,18,15,0.9599,25.068786,81.54,19.62
Structure 10,200,1.25,4.198,5.85,100,20,17,14,50,1.7,3.9,4.2,0.08,0.0035,18,14,200,1.5,3.55,13.6,25,25,18,15,0.9547,29.210376,82.54,23.02
